expense_id,project_id,staff_id,amount,expense_date,category,description
3451,102,256,850317,2024-08-03,Equipment,Communication devices
3452,102,187,1906799,2022-12-28,Equipment,Medical equipment
3453,274,200,902088,2020-12-11,Equipment,Photography equipment
3454,209,351,351210,2022-05-12,Printing,Banner production
3455,262,231,1057072,2024-11-20,Printing,Certificate printing
3456,204,99,1782266,2024-02-02,Supplies,Workshop materials
3457,143,83,413584,2021-08-18,Supplies,Medical supplies
3458,98,190,1400568,2024-07-07,Printing,Certificate printing
3459,135,150,1701712,2023-08-06,Supplies,Medical supplies
3460,60,303,489781,2021-09-17,Transport,Vehicle fuel costs
3461,268,247,227026,2021-10-19,Food,Meal provisions for volunteers
3462,238,252,1043602,2022-01-14,Transport,Staff per diem
3463,230,188,322274,2021-02-01,Printing,Brochure printing
3464,50,258,555790,2024-03-28,Supplies,First aid kit
3465,97,131,1709503,2024-08-14,Printing,Certificate printing
3466,91,267,921135,2020-07-04,Transport,Logistics and shipping
3467,31,291,349264,2024-01-14,Equipment,Tools and machinery
3468,95,219,1881654,2021-05-18,Supplies,Workshop materials
3469,279,304,233453,2024-04-15,Supplies,Cleaning supplies
3470,54,397,631217,2023-11-24,Food,Food distribution supplies
3471,232,191,477960,2023-07-23,Supplies,Cleaning supplies
3472,275,225,78233,2024-01-16,Printing,Banner production
3473,237,338,1528432,2022-07-19,Equipment,AV equipment rental
3474,273,89,1762563,2020-02-15,Printing,Certificate printing
3475,63,172,1452318,2022-02-20,Supplies,First aid kit
3476,4,324,529013,2023-12-15,Food,Nutrition program purchases
3477,243,106,1145768,2023-07-17,Supplies,Office supplies
3478,159,199,404934,2024-08-15,Printing,Banner production
3479,264,379,944053,2021-09-02,Transport,Vehicle fuel costs
3480,168,168,1784021,2022-04-28,Supplies,Workshop materials
3481,211,389,968370,2024-06-23,Transport,Public transport for beneficiaries
3482,84,248,1305375,2021-08-28,Equipment,Communication devices
3483,208,310,546853,2020-05-16,Supplies,Medical supplies
3484,14,91,573581,2020-02-19,Equipment,Medical equipment
3485,81,48,392476,2021-05-03,Printing,Information booklet
3486,265,313,579775,2020-12-27,Food,Refreshments for workshop
3487,149,13,382965,2020-01-27,Transport,Volunteer transportation
3488,233,137,413950,2020-06-24,Supplies,Cleaning supplies
3489,277,341,904908,2023-05-20,Food,Event dinner costs
3490,48,151,1042138,2022-02-11,Equipment,AV equipment rental
3491,180,298,1993048,2023-06-05,Food,Meal provisions for volunteers
3492,134,358,998783,2021-03-25,Transport,Volunteer transportation
3493,102,240,1090672,2021-10-04,Printing,Banner production
3494,78,112,1731308,2021-07-21,Printing,Newsletter printing
3495,25,193,162466,2020-06-18,Printing,Brochure printing
3496,172,350,1653681,2022-12-20,Equipment,Photography equipment
3497,163,34,1735174,2024-01-14,Transport,Equipment delivery
3498,89,261,1883208,2024-07-14,Food,Catering for event
3499,29,372,764505,2023-08-15,Food,Emergency food relief
3500,78,75,1375273,2021-10-04,Printing,Training material duplication
3501,134,225,305911,2021-09-22,Equipment,Tools and machinery
3502,49,286,292690,2022-06-01,Printing,Banner production
3503,175,250,1427331,2022-04-10,Transport,Field visit transportation
3504,126,91,129776,2023-06-14,Supplies,Program supplies
3505,214,160,71042,2022-03-26,Equipment,Medical equipment
3506,16,12,1704814,2024-08-10,Food,Meeting refreshments
3507,108,309,1955192,2024-09-08,Equipment,Computer equipment
3508,227,217,900809,2023-02-21,Supplies,First aid kit
3509,78,48,1513738,2024-01-26,Food,Catering for event
3510,26,148,1010726,2021-03-09,Transport,Staff travel expenses
3511,271,150,155371,2022-05-09,Food,Emergency food relief
3512,162,224,1394898,2023-07-03,Transport,Staff travel expenses
3513,128,53,53160,2020-10-28,Equipment,Computer equipment
3514,43,359,1063094,2021-01-24,Supplies,Medical supplies
3515,217,97,498508,2023-03-06,Transport,Vehicle fuel costs
3516,137,309,1420538,2020-08-02,Equipment,Communication devices
3517,62,45,1161554,2020-01-20,Equipment,Laboratory equipment
3518,184,238,766053,2022-11-02,Supplies,Program supplies
3519,59,134,1532408,2021-04-16,Printing,Awareness campaign materials
3520,240,134,173248,2023-11-25,Equipment,AV equipment rental
3521,253,221,1707814,2024-05-24,Equipment,Computer equipment
3522,164,250,59639,2024-11-08,Printing,Banner production
3523,217,131,494227,2020-12-22,Supplies,Registration materials
3524,98,355,1974760,2020-08-20,Food,Catering for event
3525,235,87,1940282,2021-10-16,Equipment,Photography equipment
3526,47,25,127263,2020-08-28,Transport,Staff per diem
3527,33,262,1598594,2022-07-03,Equipment,AV equipment rental
3528,194,390,972972,2024-05-17,Printing,Forms and documentation
3529,153,245,1990204,2024-03-03,Food,Event dinner costs
3530,184,196,232590,2023-02-05,Transport,Volunteer transportation
3531,261,256,18870,2023-12-18,Food,Event dinner costs
3532,30,108,1907593,2021-04-11,Supplies,Educational supplies
3533,56,137,981726,2024-04-23,Equipment,Office furniture
3534,140,210,1542214,2023-02-09,Food,Training session catering
3535,143,287,799636,2024-06-19,Equipment,Medical equipment
3536,35,47,1825043,2020-08-10,Food,Emergency food relief
3537,251,126,335848,2021-07-18,Printing,Certificate printing
3538,246,144,598827,2021-11-15,Food,Training session catering
3539,61,317,1123403,2023-10-09,Equipment,Communication devices
3540,91,296,1644744,2022-04-28,Equipment,AV equipment rental
3541,171,204,1126145,2022-02-18,Food,Catering for event
3542,282,316,237179,2023-04-13,Food,Food distribution supplies
3543,172,44,1054390,2023-08-21,Transport,Staff travel expenses
3544,225,17,87029,2022-09-13,Transport,Field visit transportation
3545,254,182,23216,2021-12-02,Equipment,Photography equipment
3546,141,160,778730,2022-04-23,Supplies,Workshop materials
3547,172,237,480804,2024-05-01,Food,Participant snacks
3548,236,360,1370337,2020-05-14,Transport,Equipment delivery
3549,178,54,1725644,2024-10-05,Supplies,Event supplies
3550,271,134,795666,2022-10-22,Supplies,Program supplies
3551,51,85,166365,2022-12-12,Food,Emergency food relief
3552,79,37,1563118,2020-06-23,Printing,Certificate printing
3553,33,161,1772317,2024-06-18,Printing,Training material duplication
3554,56,26,383702,2022-06-18,Food,Training session catering
3555,11,93,1975434,2020-04-25,Supplies,Event supplies
3556,109,20,1701730,2024-10-20,Food,Catering for event
3557,253,284,294597,2023-04-10,Equipment,Safety equipment
3558,174,253,1272668,2023-05-03,Supplies,Packaging materials
3559,246,336,1400552,2020-02-28,Printing,Educational materials
3560,92,41,527595,2024-02-28,Printing,Report printing
3561,196,294,690344,2022-06-24,Food,Meal provisions for volunteers
3562,53,291,1999046,2020-10-25,Supplies,Educational supplies
3563,52,263,1955572,2022-05-01,Food,Nutrition program purchases
3564,5,230,1827706,2020-01-17,Supplies,Educational supplies
3565,98,140,351223,2021-10-12,Supplies,Workshop materials
3566,66,400,517265,2021-09-11,Printing,Educational materials
3567,208,51,714733,2021-06-11,Printing,Educational materials
3568,299,179,1603208,2023-07-15,Printing,Training material duplication
3569,173,93,991749,2022-12-16,Transport,Staff travel expenses
3570,32,47,1382856,2023-11-01,Printing,Educational materials
3571,127,245,783719,2024-07-27,Printing,Certificate printing
3572,247,187,915346,2023-07-24,Transport,Transportation for outreach
3573,122,232,681313,2020-02-25,Printing,Educational materials
3574,249,346,1094847,2022-09-23,Transport,Vehicle maintenance
3575,17,370,1261409,2023-02-09,Equipment,Sports equipment
3576,234,260,445944,2022-08-09,Supplies,Educational supplies
3577,269,22,1559427,2023-12-01,Transport,Staff travel expenses
3578,222,398,1615029,2023-09-03,Printing,Banner production
3579,160,166,1612188,2021-05-15,Supplies,Office supplies
3580,268,89,1619986,2022-07-28,Transport,Vehicle maintenance
3581,137,282,1193810,2021-12-10,Food,Food distribution supplies
3582,64,85,109702,2023-11-14,Food,Emergency food relief
3583,186,230,1803870,2022-05-28,Transport,Staff per diem
3584,275,110,1053611,2022-12-07,Printing,Training material duplication
3585,101,185,1922591,2020-05-10,Transport,Vehicle maintenance
3586,153,258,759382,2022-12-07,Equipment,Office furniture
3587,69,343,515592,2020-03-18,Supplies,Registration materials
3588,83,262,854119,2022-02-01,Equipment,Communication devices
3589,252,56,1238999,2023-01-28,Equipment,Laboratory equipment
3590,18,314,1494004,2022-03-01,Equipment,Sports equipment
3591,215,74,85808,2024-12-01,Transport,Vehicle fuel costs
3592,189,303,1998536,2022-03-16,Printing,Certificate printing
3593,5,163,780679,2023-09-07,Equipment,Medical equipment
3594,258,318,881455,2023-05-01,Transport,Staff travel expenses
3595,175,35,857819,2024-09-09,Equipment,AV equipment rental
3596,171,170,217441,2022-05-15,Supplies,Registration materials
3597,62,98,90968,2022-05-27,Transport,Staff travel expenses
3598,122,280,747117,2023-06-06,Food,Emergency food relief
3599,7,119,1323202,2020-07-14,Equipment,Photography equipment
3600,227,109,1228360,2020-09-15,Transport,Vehicle fuel costs
3601,290,259,1252960,2021-11-12,Transport,Logistics and shipping
3602,152,44,1063130,2022-05-20,Printing,Educational materials
3603,116,241,1096866,2024-01-13,Supplies,Medical supplies
3604,161,122,78505,2022-11-12,Supplies,Packaging materials
3605,110,158,814573,2024-06-12,Printing,Awareness campaign materials
3606,236,85,1045006,2023-09-14,Printing,Forms and documentation
3607,160,224,684992,2022-05-26,Transport,Staff per diem
3608,60,92,1209841,2021-08-25,Transport,Public transport for beneficiaries
3609,117,312,1210767,2022-11-03,Transport,Vehicle fuel costs
3610,277,362,1888865,2021-09-09,Printing,Forms and documentation
3611,30,321,945262,2024-09-11,Supplies,Registration materials
3612,159,272,1798937,2022-07-10,Supplies,Program supplies
3613,9,250,793051,2023-08-20,Printing,Educational materials
3614,29,127,1363983,2022-07-24,Supplies,Packaging materials
3615,9,200,422042,2024-10-11,Transport,Logistics and shipping
3616,31,162,1351207,2022-05-05,Food,Meeting refreshments
3617,115,338,1779758,2021-05-18,Printing,Educational materials
3618,157,330,617429,2023-04-21,Transport,Volunteer transportation
3619,230,54,520702,2023-10-20,Transport,Vehicle fuel costs
3620,201,51,774805,2021-04-21,Printing,Awareness campaign materials
3621,244,29,1619442,2023-02-20,Transport,Staff travel expenses
3622,173,152,24284,2022-08-16,Printing,Training material duplication
3623,50,321,1122089,2022-05-06,Supplies,Medical supplies
3624,294,46,1787016,2021-09-02,Supplies,Educational supplies
3625,282,122,1793016,2023-01-21,Food,Training session catering
3626,242,7,1831894,2022-06-01,Equipment,Communication devices
3627,225,337,1784265,2020-02-13,Equipment,AV equipment rental
3628,148,256,1880561,2022-04-19,Transport,Staff travel expenses
3629,72,59,1952190,2020-09-10,Transport,Vehicle fuel costs
3630,294,352,88817,2023-07-16,Transport,Public transport for beneficiaries
3631,58,19,746034,2024-07-02,Food,Event dinner costs
3632,211,237,1934805,2024-03-10,Food,Emergency food relief
3633,249,95,699539,2023-01-23,Supplies,Workshop materials
3634,83,14,1460303,2021-05-18,Transport,Public transport for beneficiaries
3635,270,138,360193,2020-12-12,Food,Emergency food relief
3636,93,367,40553,2023-06-24,Supplies,Office supplies
3637,52,268,1363753,2020-06-08,Supplies,First aid kit
3638,59,75,807131,2020-08-02,Food,Food distribution supplies
3639,170,281,1791674,2020-07-22,Transport,Vehicle fuel costs
3640,65,113,713092,2023-04-24,Supplies,Packaging materials
3641,272,233,546993,2023-10-20,Printing,Training material duplication
3642,59,10,1083253,2022-09-15,Supplies,Office supplies
3643,32,217,872090,2024-01-20,Equipment,Tools and machinery
3644,228,269,1893308,2021-12-14,Printing,Newsletter printing
3645,165,283,720093,2023-09-12,Supplies,Educational supplies
3646,157,83,1475369,2020-07-17,Printing,Certificate printing
3647,58,349,1230508,2024-06-17,Food,Participant snacks
3648,163,342,1315938,2023-08-14,Equipment,Computer equipment
3649,17,379,1582906,2022-02-04,Supplies,Event supplies
3650,58,35,1956040,2021-05-18,Transport,Transportation for outreach
3651,258,7,597752,2024-04-22,Transport,Vehicle maintenance
3652,4,180,919887,2024-11-03,Printing,Certificate printing
3653,84,182,139984,2020-12-24,Supplies,First aid kit
3654,15,359,1901613,2022-12-18,Supplies,Educational supplies
3655,237,360,1085392,2024-12-17,Supplies,Registration materials
3656,248,347,921084,2020-10-22,Equipment,Medical equipment
3657,246,235,227955,2022-01-16,Supplies,Workshop materials
3658,76,160,995165,2021-12-05,Supplies,Cleaning supplies
3659,117,354,587642,2020-08-21,Supplies,Program supplies
3660,164,140,571202,2024-02-10,Food,Catering for event
3661,18,202,58193,2023-09-16,Supplies,Event supplies
3662,84,364,1272702,2022-08-10,Equipment,Sports equipment
3663,153,269,1961753,2021-08-27,Supplies,Program supplies
3664,229,41,1761494,2024-08-27,Printing,Awareness campaign materials
3665,219,16,1315003,2021-07-03,Supplies,Registration materials
3666,196,150,1362473,2024-05-15,Food,Refreshments for workshop
3667,45,108,1573482,2024-12-20,Printing,Forms and documentation
3668,52,301,1689723,2024-12-19,Equipment,Photography equipment
3669,13,70,536702,2021-10-08,Supplies,Workshop materials
3670,253,274,1182331,2021-06-01,Supplies,Program supplies
3671,118,395,85056,2023-02-22,Supplies,Medical supplies
3672,263,346,1811246,2024-03-27,Equipment,Computer equipment
3673,205,33,1091481,2022-04-09,Transport,Vehicle maintenance
3674,234,249,612289,2023-02-03,Printing,Information booklet
3675,202,193,464461,2024-05-15,Printing,Banner production
3676,91,95,1425754,2022-09-05,Supplies,Workshop materials
3677,20,171,1680106,2020-07-28,Food,Meeting refreshments
3678,120,318,1808971,2023-05-21,Food,Catering for event
3679,56,384,991248,2020-02-25,Food,Event dinner costs
3680,201,90,170216,2023-04-26,Transport,Staff travel expenses
3681,133,263,27480,2020-11-23,Equipment,Communication devices
3682,259,90,1227985,2023-04-28,Supplies,Educational supplies
3683,145,109,1545034,2023-02-25,Printing,Report printing
3684,126,341,1296341,2024-09-07,Food,Event dinner costs
3685,293,231,661839,2024-11-01,Transport,Public transport for beneficiaries
3686,33,313,1174509,2024-01-26,Food,Catering for event
3687,266,192,742828,2024-06-21,Supplies,Educational supplies
3688,114,118,1612982,2024-11-04,Transport,Vehicle fuel costs
3689,207,96,1531151,2021-12-05,Food,Food distribution supplies
3690,13,292,617388,2024-04-17,Printing,Information booklet
3691,177,205,130343,2021-01-01,Food,Training session catering
3692,74,93,796934,2021-03-11,Printing,Awareness campaign materials
3693,211,70,1479583,2023-08-18,Transport,Vehicle fuel costs
3694,227,118,886043,2023-10-05,Printing,Certificate printing
3695,246,166,106259,2022-03-08,Printing,Certificate printing
3696,98,305,284196,2022-04-22,Transport,Vehicle fuel costs
3697,257,161,591213,2023-07-21,Equipment,Laboratory equipment
3698,56,358,1276591,2020-11-12,Transport,Vehicle fuel costs
3699,253,288,806275,2021-12-12,Supplies,Cleaning supplies
3700,84,361,241844,2020-04-26,Transport,Staff travel expenses
3701,22,267,522095,2024-01-26,Food,Refreshments for workshop
3702,272,138,836833,2022-04-27,Equipment,Computer equipment
3703,236,137,1333062,2020-11-11,Food,Participant snacks
3704,214,265,1819849,2020-03-09,Printing,Banner production
3705,100,70,1877814,2021-03-23,Transport,Equipment delivery
3706,283,240,1092069,2024-07-18,Supplies,Cleaning supplies
3707,118,4,1334924,2024-06-18,Equipment,Tools and machinery
3708,115,26,868467,2022-02-21,Transport,Vehicle fuel costs
3709,3,398,1662976,2020-04-10,Transport,Public transport for beneficiaries
3710,243,238,764048,2024-03-10,Transport,Public transport for beneficiaries
3711,252,275,1317200,2021-10-05,Supplies,First aid kit
3712,124,361,1433626,2020-07-12,Equipment,Sports equipment
3713,180,385,278424,2020-10-08,Food,Nutrition program purchases
3714,115,327,1035208,2020-02-23,Food,Training session catering
3715,85,201,1931518,2022-11-26,Supplies,Educational supplies
3716,72,148,1406162,2022-10-22,Supplies,First aid kit
3717,262,187,1423786,2020-08-19,Transport,Logistics and shipping
3718,119,105,1080675,2023-12-01,Printing,Brochure printing
3719,170,73,1167940,2024-03-02,Printing,Brochure printing
3720,109,216,119588,2022-07-21,Food,Refreshments for workshop
3721,152,367,1553054,2022-11-24,Equipment,Medical equipment
3722,215,134,234483,2023-08-26,Supplies,Event supplies
