ev_id,event_id,volunteer_id,participation_status,hours_volunteered
42521,265,344,ATTENDED,2
42522,389,852,ABSENT,0
42523,2543,1380,ABSENT,0
42524,2445,1326,REGISTERED,0
42525,1348,1921,ATTENDED,9
42526,995,1009,ABSENT,0
42527,416,2122,ABSENT,0
42528,3800,1271,ATTENDED,8
42529,3829,299,ABSENT,0
42530,3295,394,REGISTERED,0
42531,22,1179,ATTENDED,9
42532,456,1099,REGISTERED,0
42533,2734,717,ABSENT,0
42534,2468,942,ATTENDED,1
42535,585,179,REGISTERED,0
42536,631,227,ATTENDED,5
42537,2423,1225,ABSENT,0
42538,2766,347,ATTENDED,12
42539,2841,1213,ABSENT,0
42540,3191,1771,ABSENT,0
42541,883,810,ABSENT,0
42542,854,2072,ABSENT,0
42543,2698,189,REGISTERED,0
42544,2980,74,REGISTERED,0
42545,3163,2174,REGISTERED,0
42546,2573,2572,ATTENDED,10
42547,179,1422,ATTENDED,3
42548,880,216,REGISTERED,0
42549,2706,584,ABSENT,0
42550,646,2670,ATTENDED,7
42551,2086,1570,REGISTERED,0
42552,1501,2399,ATTENDED,1
42553,68,2210,ABSENT,0
42554,3570,676,ATTENDED,7
42555,1814,273,REGISTERED,0
42556,347,1826,REGISTERED,0
42557,3757,1780,ATTENDED,11
42558,1035,693,ABSENT,0
42559,3022,2436,REGISTERED,0
42560,422,1548,REGISTERED,0
42561,3823,874,ATTENDED,10
42562,3962,2913,REGISTERED,0
42563,3132,2717,ABSENT,0
42564,1345,1889,ABSENT,0
42565,1141,93,REGISTERED,0
42566,126,156,REGISTERED,0
42567,1376,704,ABSENT,0
42568,3592,1478,ABSENT,0
42569,1069,389,ABSENT,0
42570,1925,1082,ATTENDED,7
42571,2969,1288,ATTENDED,8
42572,175,1688,REGISTERED,0
42573,1593,1446,ATTENDED,12
42574,1779,982,ATTENDED,5
42575,3031,2833,REGISTERED,0
42576,3279,2172,ATTENDED,9
42577,2359,2749,ATTENDED,7
42578,492,898,ATTENDED,3
42579,2922,1331,ABSENT,0
42580,436,393,REGISTERED,0
42581,1200,2085,ABSENT,0
42582,3963,216,ABSENT,0
42583,1734,2073,ABSENT,0
42584,3525,189,ATTENDED,10
42585,2345,5,ATTENDED,5
42586,775,2358,REGISTERED,0
42587,772,1979,ABSENT,0
42588,1831,971,ATTENDED,6
42589,3567,2465,ABSENT,0
42590,339,2063,ATTENDED,2
42591,773,1564,ATTENDED,5
42592,3359,451,ATTENDED,1
42593,1814,1914,REGISTERED,0
42594,210,708,ABSENT,0
42595,2967,2157,ABSENT,0
42596,568,834,ABSENT,0
42597,3003,2500,REGISTERED,0
42598,1952,667,ATTENDED,1
42599,2682,1803,ABSENT,0
42600,3502,1226,ABSENT,0
42601,2537,2990,ATTENDED,11
42602,950,2378,REGISTERED,0
42603,1733,2495,REGISTERED,0
42604,1429,1407,ATTENDED,3
42605,1000,1428,REGISTERED,0
42606,2371,276,ATTENDED,9
42607,3498,645,ATTENDED,3
42608,2635,2526,ATTENDED,8
42609,2873,1801,ATTENDED,2
42610,1059,1728,ATTENDED,9
42611,885,438,ATTENDED,4
42612,1392,2030,ABSENT,0
42613,1993,417,REGISTERED,0
42614,3358,1908,REGISTERED,0
42615,406,1229,ATTENDED,1
42616,999,376,ABSENT,0
42617,2521,1897,ABSENT,0
42618,1357,1644,REGISTERED,0
42619,1606,1720,REGISTERED,0
42620,1502,908,ATTENDED,2
42621,1851,1843,ABSENT,0
42622,1863,1422,ABSENT,0
42623,1301,912,REGISTERED,0
42624,1068,378,REGISTERED,0
42625,2680,496,REGISTERED,0
42626,2741,1794,ABSENT,0
42627,870,1001,ATTENDED,9
42628,1467,1406,REGISTERED,0
42629,2877,434,ATTENDED,1
42630,218,382,ABSENT,0
42631,1315,1551,ABSENT,0
42632,1057,1340,ATTENDED,12
42633,3097,1834,REGISTERED,0
42634,3938,1146,REGISTERED,0
42635,3945,533,ABSENT,0
42636,2553,1251,ABSENT,0
42637,2351,356,ABSENT,0
42638,1447,1942,ABSENT,0
42639,1149,1238,ATTENDED,12
42640,2986,1239,ATTENDED,3
42641,1291,1390,ABSENT,0
42642,3266,1435,REGISTERED,0
42643,156,873,ATTENDED,7
42644,3026,549,REGISTERED,0
42645,3645,1472,ABSENT,0
42646,1989,477,REGISTERED,0
42647,214,857,REGISTERED,0
42648,3407,1030,REGISTERED,0
42649,2332,188,REGISTERED,0
42650,3374,2338,REGISTERED,0
42651,2829,2008,ATTENDED,7
42652,1564,1109,REGISTERED,0
42653,748,1223,ABSENT,0
42654,3047,2258,ATTENDED,1
42655,1500,2197,REGISTERED,0
42656,1750,2769,ATTENDED,12
42657,830,1685,REGISTERED,0
42658,2760,728,REGISTERED,0
42659,3884,2159,REGISTERED,0
42660,3036,1060,REGISTERED,0
42661,2289,1045,REGISTERED,0
42662,3935,967,ABSENT,0
42663,926,423,REGISTERED,0
42664,3186,1556,ATTENDED,1
42665,2730,1640,REGISTERED,0
42666,3574,9,REGISTERED,0
42667,1742,2376,REGISTERED,0
42668,3615,2257,ABSENT,0
42669,3176,2972,REGISTERED,0
42670,3814,356,ATTENDED,4
42671,2840,1875,ABSENT,0
42672,1440,530,REGISTERED,0
42673,3639,2198,ATTENDED,10
42674,2467,1469,ATTENDED,10
42675,2043,791,ABSENT,0
42676,2953,423,ABSENT,0
42677,788,2593,ATTENDED,2
42678,1448,1537,ABSENT,0
42679,525,1085,ATTENDED,9
42680,832,1660,REGISTERED,0
42681,909,2700,ABSENT,0
42682,3738,1674,ATTENDED,6
42683,2033,356,ATTENDED,1
42684,2496,2154,REGISTERED,0
42685,794,1347,ABSENT,0
42686,3393,1105,ATTENDED,7
42687,1087,763,ABSENT,0
42688,814,1947,REGISTERED,0
42689,2552,543,REGISTERED,0
42690,2217,914,REGISTERED,0
42691,3661,2296,ATTENDED,3
42692,2665,470,REGISTERED,0
42693,963,170,ATTENDED,12
42694,1079,862,REGISTERED,0
42695,226,1194,ABSENT,0
42696,2930,1852,ABSENT,0
42697,288,618,REGISTERED,0
42698,2710,2120,ATTENDED,11
42699,3088,2493,ATTENDED,7
42700,1461,1895,ATTENDED,6
42701,1871,1718,ABSENT,0
42702,3674,847,ABSENT,0
42703,3392,488,REGISTERED,0
42704,2911,1017,ABSENT,0
42705,23,2520,ATTENDED,1
42706,329,836,ATTENDED,5
42707,3829,929,ABSENT,0
42708,3282,2694,ABSENT,0
42709,2329,725,ATTENDED,11
42710,198,808,ABSENT,0
42711,606,2975,ABSENT,0
42712,298,2252,ABSENT,0
42713,3194,1472,ABSENT,0
42714,2864,1031,ATTENDED,6
42715,3996,2490,REGISTERED,0
42716,1981,2812,REGISTERED,0
42717,937,719,ABSENT,0
42718,2108,2555,ATTENDED,5
42719,1713,1989,ATTENDED,4
42720,877,2775,ATTENDED,7
42721,3191,516,REGISTERED,0
42722,185,2228,ABSENT,0
42723,2104,1586,REGISTERED,0
42724,941,2005,REGISTERED,0
42725,2094,1067,ATTENDED,4
42726,248,129,REGISTERED,0
42727,3795,2649,ATTENDED,4
42728,493,1037,ATTENDED,6
42729,3516,1527,REGISTERED,0
42730,2875,295,ATTENDED,3
42731,1328,1841,ABSENT,0
42732,3742,2690,REGISTERED,0
42733,363,220,ABSENT,0
42734,2515,2175,REGISTERED,0
42735,821,1955,REGISTERED,0
42736,899,2107,REGISTERED,0
42737,404,2440,ABSENT,0
42738,126,35,ABSENT,0
42739,2575,1018,ATTENDED,5
42740,3650,2055,ATTENDED,3
42741,2073,2009,REGISTERED,0
42742,1485,1817,ABSENT,0
42743,575,2878,ABSENT,0
42744,3078,800,ABSENT,0
42745,2032,481,ATTENDED,11
42746,1519,674,ABSENT,0
42747,1979,1409,REGISTERED,0
42748,3966,2594,ATTENDED,2
42749,1321,1642,REGISTERED,0
42750,3416,444,ATTENDED,9
42751,2158,1433,ABSENT,0
42752,1879,2770,ABSENT,0
42753,429,228,REGISTERED,0
42754,3412,328,ATTENDED,1
42755,2036,2459,REGISTERED,0
42756,3459,1465,REGISTERED,0
42757,3416,1901,ATTENDED,3
42758,611,2457,REGISTERED,0
42759,603,2724,ABSENT,0
42760,2690,357,ATTENDED,4
42761,930,2335,REGISTERED,0
42762,778,2495,ABSENT,0
42763,388,856,ATTENDED,2
42764,1652,1742,ABSENT,0
42765,515,2934,ATTENDED,11
42766,2024,391,ABSENT,0
42767,505,1141,REGISTERED,0
42768,1627,1754,ATTENDED,3
42769,1307,1069,ABSENT,0
42770,1753,1769,ABSENT,0
42771,2028,66,REGISTERED,0
42772,737,2022,ATTENDED,7
42773,541,2026,ABSENT,0
42774,2091,2425,REGISTERED,0
42775,1346,1576,ATTENDED,8
42776,1698,2192,REGISTERED,0
42777,3798,1109,REGISTERED,0
42778,904,1876,REGISTERED,0
42779,2785,1164,ATTENDED,9
42780,3585,1606,REGISTERED,0
42781,2327,2828,ATTENDED,4
42782,2521,2049,REGISTERED,0
42783,1070,2667,REGISTERED,0
42784,1530,2210,ATTENDED,6
42785,1117,2501,ATTENDED,6
42786,648,1034,ATTENDED,4
42787,2012,1832,ABSENT,0
42788,607,938,ABSENT,0
42789,523,1564,REGISTERED,0
42790,3037,1082,REGISTERED,0
42791,424,1472,REGISTERED,0
42792,3033,1124,ABSENT,0
42793,1961,1098,ATTENDED,4
42794,27,1423,ATTENDED,2
42795,2724,2551,ABSENT,0
42796,720,1635,REGISTERED,0
42797,1485,2107,ATTENDED,3
42798,3929,1287,ATTENDED,10
42799,2096,1980,REGISTERED,0
42800,3567,2461,REGISTERED,0
42801,2064,197,ABSENT,0
42802,1862,1862,ATTENDED,12
42803,2620,793,ABSENT,0
42804,1089,229,REGISTERED,0
42805,2075,1803,ATTENDED,3
42806,1639,1921,REGISTERED,0
42807,645,769,ABSENT,0
42808,1732,671,REGISTERED,0
42809,2140,2423,REGISTERED,0
42810,3659,1162,ATTENDED,9
42811,3218,1856,ATTENDED,11
42812,2817,902,ABSENT,0
42813,980,744,ATTENDED,3
42814,1600,118,REGISTERED,0
42815,1546,999,REGISTERED,0
42816,1110,1873,REGISTERED,0
42817,3666,2583,ABSENT,0
42818,1859,1953,ATTENDED,7
42819,595,208,ATTENDED,8
42820,3010,2272,ABSENT,0
42821,40,2551,REGISTERED,0
42822,3849,521,REGISTERED,0
42823,2901,1502,ABSENT,0
42824,2681,2628,REGISTERED,0
42825,1723,773,REGISTERED,0
42826,3391,2969,REGISTERED,0
42827,1259,2923,REGISTERED,0
42828,3397,1372,ATTENDED,9
42829,2262,2482,ABSENT,0
42830,3521,1124,REGISTERED,0
42831,407,1223,REGISTERED,0
42832,3967,2437,ABSENT,0
42833,272,678,ABSENT,0
42834,3650,1387,REGISTERED,0
42835,3072,321,ABSENT,0
42836,2575,477,ABSENT,0
42837,3960,369,ABSENT,0
42838,3872,772,ABSENT,0
42839,3870,189,ABSENT,0
42840,2721,1787,REGISTERED,0
42841,1367,34,ATTENDED,1
42842,1496,1059,ABSENT,0
42843,303,2582,REGISTERED,0
42844,1083,20,ABSENT,0
42845,256,2677,ATTENDED,7
42846,1542,2079,ABSENT,0
42847,3309,392,ABSENT,0
42848,648,1787,ATTENDED,5
42849,1841,620,REGISTERED,0
42850,3631,1884,REGISTERED,0
42851,138,1545,ABSENT,0
42852,3549,1232,ATTENDED,1
42853,3321,395,ATTENDED,12
42854,1103,904,REGISTERED,0
42855,3885,2338,ATTENDED,6
42856,86,1057,REGISTERED,0
42857,742,55,ATTENDED,1
42858,3556,1601,REGISTERED,0
42859,1006,1068,REGISTERED,0
42860,3961,527,ABSENT,0
42861,2451,2646,ABSENT,0
42862,3457,397,ATTENDED,2
42863,901,2475,REGISTERED,0
42864,2940,2294,ATTENDED,12
42865,1250,1671,REGISTERED,0
42866,2627,2783,ATTENDED,2
42867,1262,1043,ABSENT,0
42868,3587,155,ABSENT,0
42869,822,637,ABSENT,0
42870,3611,724,REGISTERED,0
42871,895,2885,ATTENDED,8
42872,1321,2193,ABSENT,0
42873,3691,1256,ABSENT,0
42874,2545,1527,REGISTERED,0
42875,147,1764,ATTENDED,9
42876,222,1758,ABSENT,0
42877,1533,558,ABSENT,0
42878,1414,2546,REGISTERED,0
42879,3748,329,ATTENDED,11
42880,2683,2676,ABSENT,0
42881,855,2115,REGISTERED,0
42882,2732,2589,ABSENT,0
42883,1900,752,ABSENT,0
42884,795,350,ABSENT,0
42885,71,274,ABSENT,0
42886,2149,2772,ABSENT,0
42887,284,2519,ABSENT,0
42888,2075,1783,REGISTERED,0
42889,3601,2570,REGISTERED,0
42890,1125,1086,ABSENT,0
42891,623,964,REGISTERED,0
42892,1308,2501,ABSENT,0
42893,3786,282,REGISTERED,0
42894,3973,2949,REGISTERED,0
42895,1490,609,REGISTERED,0
42896,3448,2122,ATTENDED,11
42897,553,676,REGISTERED,0
42898,423,2903,REGISTERED,0
42899,2780,936,ABSENT,0
42900,516,957,REGISTERED,0
42901,2204,1155,REGISTERED,0
42902,2165,2677,ATTENDED,2
42903,2405,2363,ATTENDED,10
42904,3136,1512,REGISTERED,0
42905,610,2811,REGISTERED,0
42906,2114,2275,ATTENDED,2
42907,1852,485,ABSENT,0
42908,1947,1703,ABSENT,0
42909,136,2026,ATTENDED,1
42910,1073,2531,REGISTERED,0
42911,2964,2601,ABSENT,0
42912,3300,865,REGISTERED,0
42913,2534,2468,ABSENT,0
42914,3532,280,ABSENT,0
42915,2125,1252,REGISTERED,0
42916,2842,916,ATTENDED,3
42917,3803,1796,ABSENT,0
42918,3926,1039,ABSENT,0
42919,3826,2837,ATTENDED,7
42920,3781,906,ATTENDED,1
42921,3737,869,ATTENDED,9
42922,3368,326,REGISTERED,0
42923,3226,1844,ATTENDED,8
42924,687,2202,ABSENT,0
42925,1261,1506,ABSENT,0
42926,3560,2313,ATTENDED,9
42927,2642,1622,ABSENT,0
42928,1341,237,REGISTERED,0
42929,146,229,REGISTERED,0
42930,2836,108,ATTENDED,11
42931,394,262,ATTENDED,7
42932,2120,1820,ABSENT,0
42933,2622,645,ATTENDED,11
42934,1580,133,REGISTERED,0
42935,69,1059,ATTENDED,10
42936,2808,900,ABSENT,0
42937,2168,2414,REGISTERED,0
42938,2188,2622,ATTENDED,12
42939,344,899,REGISTERED,0
42940,652,2444,ABSENT,0
42941,3426,1947,ABSENT,0
42942,1331,1033,ATTENDED,1
42943,3121,1512,REGISTERED,0
42944,3813,390,REGISTERED,0
42945,2761,1303,REGISTERED,0
42946,1080,355,REGISTERED,0
42947,575,2943,ATTENDED,4
42948,1328,420,ABSENT,0
42949,756,2417,ABSENT,0
42950,1210,2575,ABSENT,0
42951,3694,2930,ATTENDED,12
42952,3192,81,REGISTERED,0
42953,642,2849,ABSENT,0
42954,2571,1607,ABSENT,0
42955,2923,1196,REGISTERED,0
42956,1682,358,ATTENDED,5
42957,1552,471,ABSENT,0
42958,28,731,ABSENT,0
42959,2660,2067,ABSENT,0
42960,2092,467,ATTENDED,1
42961,125,1427,ABSENT,0
42962,3915,192,REGISTERED,0
42963,1974,342,ATTENDED,4
42964,249,830,REGISTERED,0
42965,2550,1781,ABSENT,0
42966,371,1257,ATTENDED,3
42967,1117,2610,ATTENDED,7
42968,977,797,ATTENDED,8
42969,1788,2974,REGISTERED,0
42970,1696,1659,ATTENDED,5
42971,1110,287,REGISTERED,0
42972,3869,2712,ATTENDED,12
42973,1522,381,REGISTERED,0
42974,2797,706,ATTENDED,10
42975,2133,2340,ABSENT,0
42976,4,1021,REGISTERED,0
42977,21,2105,REGISTERED,0
42978,95,923,ABSENT,0
42979,517,1067,ABSENT,0
42980,3847,2522,REGISTERED,0
42981,2791,2691,ATTENDED,5
42982,1010,431,ATTENDED,12
42983,1291,913,REGISTERED,0
42984,655,1494,REGISTERED,0
42985,3847,2760,REGISTERED,0
42986,2914,701,REGISTERED,0
42987,173,2943,REGISTERED,0
42988,3357,863,REGISTERED,0
42989,3633,1303,ABSENT,0
42990,1132,1882,ATTENDED,9
42991,1377,885,ABSENT,0
42992,1969,1866,REGISTERED,0
42993,2675,2744,ABSENT,0
42994,2186,2935,REGISTERED,0
42995,1223,523,REGISTERED,0
42996,2772,1143,ATTENDED,10
42997,2363,2114,REGISTERED,0
42998,1083,1320,ATTENDED,8
42999,2262,1045,ABSENT,0
43000,3795,2372,ATTENDED,12
43001,511,2532,REGISTERED,0
43002,2742,230,ABSENT,0
43003,3452,2087,ABSENT,0
43004,2385,1957,REGISTERED,0
43005,2035,303,ATTENDED,5
43006,335,2219,REGISTERED,0
43007,672,1757,REGISTERED,0
43008,1399,900,ABSENT,0
43009,2265,1335,REGISTERED,0
43010,1124,100,ATTENDED,4
43011,1864,1772,ATTENDED,3
43012,2884,2201,REGISTERED,0
43013,2692,2455,REGISTERED,0
43014,3844,2580,ATTENDED,5
43015,795,544,ABSENT,0
43016,284,1418,REGISTERED,0
43017,2559,152,ATTENDED,6
43018,765,2432,ATTENDED,7
43019,3396,571,ABSENT,0
43020,1707,2189,ABSENT,0
43021,70,386,ABSENT,0
43022,162,317,ABSENT,0
43023,361,2249,ABSENT,0
43024,1681,2157,ATTENDED,3
43025,2836,1603,ATTENDED,11
43026,1325,2470,ABSENT,0
43027,1421,1075,ATTENDED,5
43028,1537,1562,ATTENDED,5
43029,3041,1952,ABSENT,0
43030,2716,1816,ABSENT,0
43031,348,2854,ABSENT,0
43032,2761,2292,ABSENT,0
43033,1274,90,ABSENT,0
43034,3303,2165,REGISTERED,0
43035,3089,1454,REGISTERED,0
43036,244,107,REGISTERED,0
43037,407,1030,REGISTERED,0
43038,2894,380,ATTENDED,6
43039,318,150,ATTENDED,9
43040,3427,2718,ABSENT,0
43041,2788,1481,REGISTERED,0
43042,2735,723,ATTENDED,1
43043,3285,1003,ATTENDED,9
43044,3464,2786,ABSENT,0
43045,921,2552,REGISTERED,0
43046,3785,1838,ATTENDED,7
43047,2830,445,ABSENT,0
43048,950,1195,ABSENT,0
43049,2985,2044,REGISTERED,0
43050,190,465,ATTENDED,6
43051,1055,674,ABSENT,0
43052,2265,1601,ATTENDED,2
43053,3658,2549,ABSENT,0
43054,2091,2578,ABSENT,0
43055,3378,497,REGISTERED,0
43056,1408,1317,ABSENT,0
43057,1667,2648,REGISTERED,0
43058,757,2795,REGISTERED,0
43059,831,618,ABSENT,0
43060,2131,639,ABSENT,0
43061,2061,973,REGISTERED,0
43062,1527,609,ABSENT,0
43063,77,1656,REGISTERED,0
43064,1808,1767,ABSENT,0
43065,2923,1265,ABSENT,0
43066,604,1674,REGISTERED,0
43067,1802,1793,REGISTERED,0
43068,1952,2217,ABSENT,0
43069,1278,1618,ATTENDED,3
43070,3243,193,ATTENDED,3
43071,154,1654,REGISTERED,0
43072,123,2530,ATTENDED,7
43073,1255,2884,ATTENDED,8
43074,278,2578,ABSENT,0
43075,835,1486,REGISTERED,0
43076,255,409,ATTENDED,1
43077,651,2083,REGISTERED,0
43078,1280,2414,ATTENDED,6
43079,797,433,ABSENT,0
43080,1532,1481,REGISTERED,0
43081,721,378,ATTENDED,10
43082,1764,2196,REGISTERED,0
43083,2209,2285,ABSENT,0
43084,3019,640,ATTENDED,12
43085,3296,489,ATTENDED,9
43086,2794,1893,REGISTERED,0
43087,3749,1369,REGISTERED,0
43088,708,1672,ABSENT,0
43089,2639,2675,ABSENT,0
43090,1297,1547,REGISTERED,0
43091,1638,795,REGISTERED,0
43092,2229,844,ABSENT,0
43093,2965,2849,ABSENT,0
43094,3385,1978,ABSENT,0
43095,2316,2177,ATTENDED,5
43096,2636,2531,REGISTERED,0
43097,2673,874,ABSENT,0
43098,602,1379,REGISTERED,0
43099,767,1266,ATTENDED,2
43100,1936,1757,ABSENT,0
43101,3147,1959,ATTENDED,12
43102,3304,1637,ABSENT,0
43103,225,2797,ABSENT,0
43104,455,2064,ABSENT,0
43105,3989,1151,ATTENDED,3
43106,2538,2886,ATTENDED,2
43107,1597,2706,ABSENT,0
43108,3210,2728,REGISTERED,0
43109,3624,2598,ATTENDED,8
43110,2326,1196,ATTENDED,10
43111,905,1527,REGISTERED,0
43112,3015,1075,ATTENDED,11
43113,612,2636,REGISTERED,0
43114,3244,1772,ABSENT,0
43115,3573,2979,REGISTERED,0
43116,2126,2041,REGISTERED,0
43117,3528,1915,ATTENDED,10
43118,3924,2495,ABSENT,0
43119,2704,1358,REGISTERED,0
43120,1974,2809,ABSENT,0
43121,1312,1984,REGISTERED,0
43122,3571,2307,REGISTERED,0
43123,2378,596,ABSENT,0
43124,699,2703,REGISTERED,0
43125,1378,2904,REGISTERED,0
43126,2979,1812,ABSENT,0
43127,3867,2062,REGISTERED,0
43128,1938,1729,REGISTERED,0
43129,1649,861,REGISTERED,0
43130,725,1313,REGISTERED,0
43131,2076,447,ATTENDED,12
43132,2911,196,ATTENDED,9
43133,800,256,REGISTERED,0
43134,3388,2440,ATTENDED,8
43135,2989,1988,ATTENDED,4
43136,2800,1218,ABSENT,0
43137,3093,253,ABSENT,0
43138,303,651,ABSENT,0
43139,3493,496,ATTENDED,12
43140,2080,1763,ATTENDED,6
43141,2358,771,ABSENT,0
43142,3008,1888,ABSENT,0
43143,3774,2326,REGISTERED,0
43144,2975,1331,REGISTERED,0
43145,116,1498,REGISTERED,0
43146,2361,1206,ATTENDED,9
43147,1838,2178,REGISTERED,0
43148,1786,192,ABSENT,0
43149,2884,2481,ATTENDED,8
43150,1606,546,REGISTERED,0
43151,2067,2686,ATTENDED,1
43152,731,1184,ATTENDED,4
43153,219,1548,ABSENT,0
43154,3070,222,ABSENT,0
43155,2949,893,REGISTERED,0
43156,2228,196,ATTENDED,7
43157,3641,2466,REGISTERED,0
43158,1262,2483,ATTENDED,8
43159,1137,1000,ABSENT,0
43160,3464,2164,REGISTERED,0
43161,3857,279,ATTENDED,11
43162,433,5,ATTENDED,1
43163,3354,1955,ABSENT,0
43164,1242,1162,REGISTERED,0
43165,1775,245,ABSENT,0
43166,1601,2800,ATTENDED,10
43167,141,2062,REGISTERED,0
43168,3130,2437,REGISTERED,0
43169,2716,1846,REGISTERED,0
43170,286,898,REGISTERED,0
43171,902,2133,REGISTERED,0
43172,2873,1329,REGISTERED,0
43173,2543,897,ABSENT,0
43174,2515,2014,REGISTERED,0
43175,2071,1301,ATTENDED,7
43176,3485,1090,ATTENDED,9
43177,3150,2300,ABSENT,0
43178,3848,2524,ABSENT,0
43179,3647,2087,REGISTERED,0
43180,1416,833,ATTENDED,1
43181,3445,631,REGISTERED,0
43182,438,9,ABSENT,0
43183,1665,2635,ATTENDED,7
43184,1440,1732,ATTENDED,2
43185,2211,1369,ATTENDED,11
43186,3782,1836,ATTENDED,2
43187,1979,1244,REGISTERED,0
43188,3183,2762,ABSENT,0
43189,2639,2758,REGISTERED,0
43190,1606,157,REGISTERED,0
43191,3416,2343,REGISTERED,0
43192,3318,482,REGISTERED,0
43193,3862,221,ATTENDED,3
43194,2255,1649,ABSENT,0
43195,1116,585,ABSENT,0
43196,2309,2900,REGISTERED,0
43197,3387,1648,ABSENT,0
43198,3718,713,ABSENT,0
43199,1503,1946,ABSENT,0
43200,3427,1314,REGISTERED,0
43201,3115,1780,REGISTERED,0
43202,3048,417,ABSENT,0
43203,1588,1945,ATTENDED,9
43204,433,132,REGISTERED,0
43205,1846,1054,ABSENT,0
43206,1053,1814,REGISTERED,0
43207,250,2271,ATTENDED,12
43208,2209,2196,ABSENT,0
43209,3616,1095,ATTENDED,7
43210,483,1674,ATTENDED,9
43211,1147,1792,ABSENT,0
43212,333,2582,ABSENT,0
43213,3573,2646,ATTENDED,7
43214,3011,4,REGISTERED,0
43215,1006,831,REGISTERED,0
43216,2525,2922,ABSENT,0
43217,3052,481,ATTENDED,12
43218,2500,2354,ATTENDED,11
43219,3996,1311,ATTENDED,9
43220,524,787,ATTENDED,1
43221,579,309,ABSENT,0
43222,3440,2100,ATTENDED,5
43223,3810,2052,ATTENDED,8
43224,1266,1051,ABSENT,0
43225,2645,1468,ABSENT,0
43226,1057,2676,ATTENDED,11
43227,1650,738,ABSENT,0
43228,3421,565,ATTENDED,8
43229,3451,2440,ATTENDED,8
43230,2490,252,ATTENDED,9
43231,3570,2133,ABSENT,0
43232,1851,2648,ABSENT,0
43233,290,1695,ATTENDED,11
43234,3464,395,REGISTERED,0
43235,3747,2786,REGISTERED,0
43236,1198,1973,REGISTERED,0
43237,855,2518,ABSENT,0
43238,1094,1092,ABSENT,0
43239,3208,1757,ATTENDED,3
43240,651,1566,ABSENT,0
43241,548,629,ABSENT,0
43242,1392,2421,REGISTERED,0
43243,424,1285,ATTENDED,11
43244,3429,83,ABSENT,0
43245,664,1634,ATTENDED,1
43246,1051,2874,ATTENDED,9
43247,1958,717,ABSENT,0
43248,2738,2472,ATTENDED,4
43249,1645,1173,ABSENT,0
43250,1571,123,ATTENDED,5
43251,482,1010,ABSENT,0
43252,2935,1857,REGISTERED,0
43253,18,2119,REGISTERED,0
43254,669,1673,ABSENT,0
43255,2620,1640,REGISTERED,0
43256,1440,1008,ATTENDED,12
43257,674,30,ABSENT,0
43258,2684,593,REGISTERED,0
43259,1309,2399,ATTENDED,12
43260,3388,714,ATTENDED,6
43261,2489,2467,ABSENT,0
43262,551,2472,ABSENT,0
43263,1564,259,ABSENT,0
43264,58,2575,ATTENDED,4
43265,3279,2520,ATTENDED,4
43266,506,1547,ATTENDED,3
43267,200,789,ATTENDED,1
43268,1140,1511,ATTENDED,1
43269,848,214,ABSENT,0
43270,1671,865,ABSENT,0
43271,3784,2454,ATTENDED,11
43272,910,205,ABSENT,0
43273,570,2434,REGISTERED,0
43274,1016,445,REGISTERED,0
43275,1631,2696,REGISTERED,0
43276,2187,1872,ABSENT,0
43277,1529,1988,REGISTERED,0
43278,1243,1841,ATTENDED,12
43279,2419,2801,ATTENDED,9
43280,1747,1352,ATTENDED,4
43281,1213,290,ABSENT,0
43282,2849,2594,ABSENT,0
43283,97,1832,ABSENT,0
43284,1748,1334,ATTENDED,3
43285,3381,2366,ATTENDED,5
43286,2450,2827,ATTENDED,5
43287,2695,2759,ATTENDED,4
43288,2892,1134,REGISTERED,0
43289,3584,539,ABSENT,0
43290,3014,803,ABSENT,0
43291,129,906,REGISTERED,0
43292,3413,1256,REGISTERED,0
43293,2130,2189,ABSENT,0
43294,2881,1806,REGISTERED,0
43295,1510,312,ABSENT,0
43296,538,1060,REGISTERED,0
43297,3478,2880,REGISTERED,0
43298,1904,2341,REGISTERED,0
43299,3013,962,REGISTERED,0
43300,398,1285,ABSENT,0
43301,1693,2928,ABSENT,0
43302,1464,1948,REGISTERED,0
43303,2928,2612,ABSENT,0
43304,2849,212,ATTENDED,1
43305,1721,897,ATTENDED,4
43306,1308,2784,ABSENT,0
43307,3133,1351,REGISTERED,0
43308,891,1524,ATTENDED,3
43309,2535,1650,REGISTERED,0
43310,2139,2578,REGISTERED,0
43311,2618,824,ATTENDED,3
43312,3470,1458,REGISTERED,0
43313,1912,1242,ABSENT,0
43314,909,1971,ABSENT,0
43315,1790,2490,REGISTERED,0
43316,678,429,ATTENDED,2
43317,3301,2738,ABSENT,0
43318,1815,2185,REGISTERED,0
43319,1624,5,REGISTERED,0
43320,2284,1151,ABSENT,0
43321,1599,522,ATTENDED,9
43322,1362,2278,REGISTERED,0
43323,2422,621,ABSENT,0
43324,3551,1959,ABSENT,0
43325,1472,1298,ABSENT,0
43326,2629,2539,ATTENDED,2
43327,2887,238,REGISTERED,0
43328,2161,1077,ATTENDED,1
43329,2602,1398,ABSENT,0
43330,1053,1333,REGISTERED,0
43331,3792,3,ABSENT,0
43332,825,1344,REGISTERED,0
43333,1698,1873,REGISTERED,0
43334,376,2872,ABSENT,0
43335,51,494,ABSENT,0
43336,3027,1537,ABSENT,0
43337,799,2409,ATTENDED,12
43338,3650,245,ABSENT,0
